Facility,State,name,Date,Source,cases,staffcases,deaths,staffdeaths,pop,currentpop,lat,lon
state,Kansas,EL DORADO CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,979,233,2,1,2026,,37.80325673,-96.81713261
state,Kansas,ELLSWORTH CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,584,90,3,0,909,,38.74301147,-98.23215008
federal,Kansas,GEO REENTRY INC RRC LEAVENWORTH,4/23/2021,https://www.bop.gov/coronavirus/,17,,0,0,,,,
state,Kansas,HUTCHINSON CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,1379,288,3,1,1898,,38.04458476,-97.91073579
state,Kansas,KANSAS JUVENILE CORRECTIONAL COMPLEX,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,20,72,0,0,185,,39.09678729,-95.68423367
state,Kansas,LANSING CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,1009,170,5,2,1683,,39.25190411,-94.89130455
state,Kansas,LARNED CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,353,82,1,0,571,,38.17710787,-99.15101294
federal,Kansas,LEAVENWORTH UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,854,,2,0,1360,1378,39.33105504,-94.93580759
state,Kansas,NORTON CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,766,128,0,0,971,,39.84416321,-99.81637284
state,Kansas,TOPEKA CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,523,109,0,1,899,,39.04069275,-95.6254707
state,Kansas,WICHITA WORK RELEASE,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,81,25,0,0,251,,37.68209659,-97.33329523
state,Kansas,WINFIELD CORRECTIONAL FACILITY,4/23/2021,https://www.doc.ks.gov/kdoc-coronavirus-updates/kdoc-covid-19-status,429,87,2,1,612,,37.26426587,-96.97365125
federal,Kentucky,ASHLAND FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,335,,6,0,,828,,
state,Kentucky,BELL COUNTY FORESTRY CAMP,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,187,31,0,0,300,122,36.6689938,-83.85169233
federal,Kentucky,BIG SANDY UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,169,,0,0,,1282,,
state,Kentucky,BLACKBURN CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,230,37,1,0,317,243,38.11315935,-84.53720452
federal,Kentucky,DISMAS CHARITIES INC RRC LEXINGTON,4/23/2021,https://www.bop.gov/coronavirus/,7,,0,0,,,,
federal,Kentucky,DISMAS OF MANCHESTER RRC,4/23/2021,https://www.bop.gov/coronavirus/,11,,0,0,,,,
state,Kentucky,EASTERN KENTUCKY CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,1162,185,1,0,1891,,37.90388911,-83.26930995
state,Kentucky,GREEN RIVER CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,368,73,3,0,958,778,37.3143803,-87.11341674
state,Kentucky,KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,403,68,0,0,711,557,38.2854756,-85.45711972
state,Kentucky,KENTUCKY STATE PENITENTIARY,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,681,104,1,0,848,760,37.04927104,-88.07574221
state,Kentucky,KENTUCKY STATE REFORMATORY,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,534,86,28,2,978,788,38.40389133,-85.41658269
state,Kentucky,LEE ADJUSTMENT CENTER,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,698,66,1,0,840,689,37.6066831,-83.70579564
federal,Kentucky,LEXINGTON FEDERAL MEDICAL CENTER,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,727,,9,0,1270,968,38.10569332,-84.56039514
state,Kentucky,LITTLE SANDY CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,576,59,1,0,1039,802,38.13392033,-83.08100422
state,Kentucky,LUTHER LUCKETT CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,987,104,2,1,1173,978,38.41243087,-85.42599085
federal,Kentucky,MANCHESTER FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,523,,0,0,,974,,
federal,Kentucky,MCCREARY UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,202,,1,0,1336,1405,36.68845863,-84.38720276
state,Kentucky,NORTHPOINT TRAINING CENTER,4/23/2021,https://corrections.ky.gov/About/researchandstats/Pages/dailycount.aspx,936,104,6,1,1245,1013,37.71002092,-84.74635681
state,Kentucky,ROEDERER CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,711,76,0,1,1227,,38.40312799,-85.42976305
state,Kentucky,WESTERN KENTUCKY CORRECTIONAL COMPLEX,4/23/2021,https://corrections.ky.gov/Facilities/Pages/covid19.aspx,363,74,4,0,664,,37.13645979,-88.04014801
state,Louisiana,ALLEN CORRECTIONAL CENTER,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,266,40,0,0,1579,,30.56148319,-92.78967268
state,Louisiana,DAVID WADE CORRECTIONAL CENTER,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,93,90,0,0,1227,,32.90173088,-93.01954439
state,Louisiana,DIXON CORRECTIONAL INSTITUTE,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,903,98,9,0,1778,,30.81323901,-91.20751374
state,Louisiana,ELAYN HUNT CORRECTIONAL CENTER,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,233,118,2,0,1999,,30.26563691,-91.08621341
state,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN HUNT,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,169,98,2,0,573,,30.2631888,-91.07374348
state,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN JETSON,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,185,,0,,,,30.2603498,-91.0746222
state,Louisiana,LOUISIANA STATE PENITENTIARY,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,601,280,18,4,6073,,30.95976935,-91.59732559
federal,Louisiana,OAKDALE I FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,175,,7,0,874,805,30.82059582,-92.64063826
federal,Louisiana,OAKDALE II FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,378,,2,0,874,794,30.82059582,-92.64063826
federal,Louisiana,POLLOCK FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,621,,0,0,1436,1375,31.46692823,-92.44637064
federal,Louisiana,POLLOCK UNITED STATES PENITENTIARY,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,549,,0,0,,1163,31.4651594,-92.4350473
state,Louisiana,RAYBURN CORRECTIONAL CENTER,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,159,103,2,0,1313,,30.92169823,-89.81584273
state,Louisiana,RAYMOND LABORDE CORRECTIONAL CENTER,4/23/2021,https://doc.louisiana.gov/doc-covid-19-testing/,595,104,3,2,1754,,30.97442232,-92.02522705
federal,Louisiana,VOLUNTEERS OF AMERICA NEW ORLEANS RRC,4/23/2021,https://www.bop.gov/coronavirus/,1,,,,,,,
state,Maine,BOLDUC CORRECTIONAL FACILITY,4/23/2021,https://www.maine.gov/corrections/covid-19-resources,0,,,,192,,44.0676097,-69.21744666
state,Maine,MAINE STATE PRISON,4/23/2021,https://www.maine.gov/corrections/covid-19-resources,15,,,,836,,44.0654412,-69.23040775
state,Maine,MOUNTAIN VIEW CORRECTIONAL FACILITY,4/23/2021,https://www.maine.gov/corrections/covid-19-resources,7,,,,,,45.09252047,-69.09444972
state,Maryland,BALTIMORE CENTRAL BOOKING INTAKE CENTER,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,310,271,0,2,166,,39.2990497,-76.6104617
state,Maryland,BALTIMORE CITY CORRECTIONAL CENTER,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,151,40,0,1,503,,39.3003053,-76.606507
state,Maryland,CHESAPEAKE DETENTION FACILITY,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,185,89,0,0,415,,39.29832772,-76.60941485
state,Maryland,CMCF CENTRAL MARYLAND CF,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,124,35,2,0,,,,
federal,Maryland,CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,410,,0,0,1011,1000,39.59681,-78.75294
state,Maryland,DORSEY RUN CORRECTIONAL FACILITY,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,95,75,1,0,553,,39.13906251,-76.77697334
state,Maryland,EASTERN CORRECTIONAL INSTITUTION,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,1090,230,1,0,2604,,38.15738518,-75.70440049
state,Maryland,EASTERN PRERELEASE UNIT,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,3,5,0,0,,,,
state,Maryland,JESSUP CORRECTIONAL INSTITUTION,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,355,143,3,0,997,,39.1416755,-76.7703613
federal,Maryland,JESUP FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,465,,2,0,,876,,
state,Maryland,MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,61,111,0,0,777,,39.132672,-76.775413
state,Maryland,MARYLAND CORRECTIONAL INSTITUTION HAGERSTOWN,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,141,87,3,0,,,,
state,Maryland,MARYLAND CORRECTIONAL TRAINING CENTER HAGERSTOWN,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,226,168,3,1,2436,,39.56483486,-77.71487398
state,Maryland,MARYLAND RECEPTION DIAGNOSTICS AND CLASSICIATION CENTER,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,122,97,0,0,352,,39.2991796,-76.6068221
state,Maryland,METROPOLITAN TRANSITION CENTER BALTIMORE,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,242,161,1,0,202,,39.30006162,-76.60856614
federal,Maryland,MID ATLANTIC REGIONAL OFFICE,4/23/2021,https://www.bop.gov/coronavirus/,,,0,0,,,,
state,Maryland,PATUXENT INSTITUTION,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,69,123,1,0,915,,39.1640425,-76.7803021
state,Maryland,ROXBURY CORRECTIONAL INSTITUTION,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,275,118,4,0,1749,,39.5585136,-77.7151794
state,Maryland,SOUTHERN MARYLAND PRERELEASE UNIT,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,23,9,0,0,,,,
state,Maryland,STATEWIDE,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,,,,,,,,
federal,Maryland,VOLUNTEERS OF AMERICA INC BALTIMORE,4/23/2021,https://www.bop.gov/coronavirus/,21,,0,0,,,,
state,Maryland,WESTERN CORRECTIONAL INSTITUTION,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,281,143,7,0,1606,,39.60675169,-78.81541984
state,Maryland,YOUTH DETENTION CENTER,4/23/2021,https://news.maryland.gov/dpscs/covid-19/,19,39,0,0,,,,
state,Massachusetts,BOSTON PRERELEASE CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,1,49,0,,90,84,42.29249533,-71.10138368
state,Massachusetts,BRIDGEWATER STATE HOSPITAL,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,37,3,1,,217,228,41.94236268,-70.95533897
federal,Massachusetts,COOLIDGE HOUSE,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,,
federal,Massachusetts,DEVENS FEDERAL MEDICAL CENTER,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,376,,10,0,999,673,42.52538943,-71.62068113
state,Massachusetts,LEMUEL SHATTUCK HOSPITAL,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,8,13,0,,19,22,42.29954332,-71.10186116
state,Massachusetts,MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,58,8,0,,262,93,41.84954067,-70.66055521
state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION CONCORD,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,296,72,2,,581,493,42.26751289,-71.40741919
state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION FRAMINGHAM,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,95,43,0,,171,164,42.26751289,-71.40741919
state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION NORFOLK,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,508,70,3,,1251,1168,42.11912903,-71.30417136
state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION SHIRLEY,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,517,88,4,,1261,828,42.52777547,-71.64478578
state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTIUTION CEDAR JUNCTION,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,133,125,0,,65,446,42.10625584,-71.28979656
state,Massachusetts,MASSACHUSETTS TREATMENT CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,189,56,5,,572,544,41.94603,-70.95615
state,Massachusetts,NON FACILITY,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,0,77,0,,,,,
state,Massachusetts,NORTH CENTRAL CORRECTIONAL INSTITUTION,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,955,64,3,,959,778,42.57979064,-71.94163001
state,Massachusetts,NORTHEASTERN CORRECTIONAL CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,19,19,0,,188,201,42.47226271,-71.3979684
state,Massachusetts,OLD COLONY CORRECTIONAL CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,239,64,3,,659,647,41.949505,-70.958108
state,Massachusetts,PONDVILLE CORRECTIONAL CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,2,13,0,,151,135,42.10844241,-71.29302577
state,Massachusetts,SOUTH MIDDLESEX CORRECTIONAL CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,12,8,0,,63,0,42.26527533,-71.40592072
state,Massachusetts,SOUZA BARANOWSKI CORRECTIONAL CENTER,4/23/2021,https://data.aclum.org/sjc-12926-tracker/,27,52,0,,672,533,42.5323792,-71.6506575
state,Massachusetts,STATEWIDE,4/23/2021,https://www.mass.gov/guides/doc-coronavirus-information-guide,,,,,,,,
state,Michigan,ALGER CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,152,34,0,0,886,,46.37861565,-86.63961732
state,Michigan,BARAGA CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,171,90,1,0,787,,46.76254867,-88.51121638
state,Michigan,BELLAMY CREEK CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,940,149,1,1,1753,,42.9779589,-85.1058981
state,Michigan,CARSON CITY CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,2118,277,6,0,2240,,43.16055265,-84.8706099
state,Michigan,CENTRAL MICHIGAN CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,2053,254,2,1,2542,,43.41349391,-84.59269546
state,Michigan,CENTRAL OFFICE,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,,53,,0,,,,
state,Michigan,CHARLES E EGELER RECEPTION AND GUIDANCE CENTER,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,2473,235,10,0,950,,42.3000507,-84.3910401
federal,Michigan,CHERRY STREET SERVICES INC RRC DETROIT,4/23/2021,https://www.bop.gov/coronavirus/,10,,,,,,42.4237514,-83.060677
federal,Michigan,CHERRY STREET SERVICES INC RRC GRAND RAPIDS,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,42.959376,-85.655524
state,Michigan,CHIPPEWA CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1816,214,8,0,2322,,46.25739619,-84.45543766
state,Michigan,COOPER STREET CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1218,158,6,0,1739,,42.29594082,-84.39699376
state,Michigan,DETROIT DETENTION CENTER,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,,23,,0,,,42.4237282,-83.04767905
state,Michigan,DETROIT REENTRY CENTER,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,26,34,2,1,,,42.4237514,-83.060677
state,Michigan,DUANE WATERS HEALTH CENTER,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,34,,3,,,,42.2983416,-84.3877459
state,Michigan,EARNEST C BROOKS CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1012,120,2,0,1297,,43.21016802,-86.17885516
state,Michigan,FIELD OPERATIONS ADMINISTRATION METRO,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,,67,,1,,,,
state,Michigan,FIELD OPERATIONS ADMINISTRATION OUTSTATE,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,,75,,0,,,,
state,Michigan,G ROBERT COTTON CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,961,142,4,0,1796,,42.28816782,-84.38996269
state,Michigan,GUS HARRISON CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1466,208,7,1,2331,,41.88608464,-84.00729219
state,Michigan,IONIA CORRECTIONAL FACILTY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,325,140,1,0,681,,42.98441226,-85.10165355
state,Michigan,JACKSON REGIONAL WAREHOUSE,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,,4,,0,,,,
state,Michigan,KINROSS CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1303,144,8,0,1509,,46.24908495,-84.4546902
state,Michigan,LAKELAND CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,840,115,24,0,1460,,41.96544296,-84.99596572
state,Michigan,MACOMB CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,452,147,6,0,1355,,42.72443715,-82.76346857
state,Michigan,MARQUETTE BRANCH PRISON,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,853,190,1,0,1060,,46.51061029,-87.38141778
state,Michigan,MICHIGAN REFORMATORY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,956,132,1,0,1193,,42.97582655,-85.09418144
federal,Michigan,MILAN FEDERAL CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,252,,3,0,1415,1279,42.09466456,-83.6685708
state,Michigan,MUSKEGON CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1116,117,9,0,1297,,43.21016802,-86.17885516
state,Michigan,NEWBERRY CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,856,76,1,0,1098,,46.33045373,-85.50773486
federal,Michigan,NORTH LAKE CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,,,2,0,,1630,43.92727278,-85.83904558
state,Michigan,OAKS CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,773,123,2,0,1039,,44.24570899,-86.27001593
state,Michigan,PARNALL CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,545,123,10,0,1675,,42.29128,-84.38861
state,Michigan,RICHARD A HANDLON CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,799,121,3,0,1257,,42.98248,-85.1060505
state,Michigan,SAGINAW CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,1137,142,9,0,1463,,43.50694671,-84.1034509
state,Michigan,ST LOUIS CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,817,131,2,0,1133,,43.41654906,-84.59214985
state,Michigan,THUMB CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,530,91,9,0,1106,,43.03511898,-83.34837185
state,Michigan,WOMENS HURON VALLEY CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,448,144,4,0,2213,,42.17500449,-83.69201372
state,Michigan,WOODLAND CENTER CORRECTIONAL FACILITY,4/23/2021,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,52,97,1,0,336,,42.43844178,-83.77209374
federal,Minnesota,DULUTH FEDERAL PRISON CAMP,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,192,,0,0,,291,46.8356757,-92.1963649
state,Minnesota,FARIBAULT CORRECTIONAL FACILITY,4/23/2021,https://mn.gov/doc/about/covid-19-updates/,1196,166,8,,1988,1633,44.28272455,-93.25602148
